sim_time,event,value,soc
1889.800098560,run_started,11,0.999609
1918.533433392,waypoint,1,0.863326
1942.616767982,waypoint,2,0.747963
1966.283435883,waypoint,3,0.633504
1991.850103883,waypoint,4,0.508014
2019.566771995,waypoint,5,0.372201
2045.866773366,waypoint,6,0.243669
2045.866773366,dock,patrol_done,0.243669
2076.100108277,waypoint,0,0.096034
2076.100108277,run_ended,11,0.096034
