sim_time,event,value,soc
2076.200108282,run_started,12,0.999609
2105.700109820,waypoint,1,0.860086
2129.766777742,waypoint,2,0.745149
2153.250112300,waypoint,3,0.631242
2178.966780308,waypoint,4,0.505159
2206.600115083,waypoint,5,0.369265
2233.166783135,waypoint,6,0.239822
2233.166783135,dock,patrol_done,0.239822
2263.066784694,waypoint,0,0.093687
2263.066784694,run_ended,12,0.093687
