sim_time,event,value,soc
1327.400069229,run_started,8,0.999609
1356.500070746,waypoint,1,0.861795
1380.783405346,waypoint,2,0.746022
1404.966739941,waypoint,3,0.629449
1431.216741310,waypoint,4,0.500693
1459.466742783,waypoint,5,0.362707
1486.316744184,waypoint,6,0.231732
1486.316744184,dock,patrol_done,0.231732
1516.833412442,waypoint,0,0.083171
1516.833412442,run_ended,8,0.083171
