sim_time,event,value,soc
383.900020021,run_started,3,0.999609
412.800021529,waypoint,1,0.862548
436.800022780,waypoint,2,0.747553
460.333357341,waypoint,3,0.633634
485.916692009,waypoint,4,0.508097
513.983360139,waypoint,5,0.370958
540.483361521,waypoint,6,0.241512
540.500028189,dock,patrol_done,0.241512
570.416696416,waypoint,0,0.094991
570.416696416,run_ended,3,0.094991
