sim_time,event,value,soc
5334.600278221,run_started,29,0.999670
5365.083613144,waypoint,1,0.879108
5365.316946489,tag,1,0.878083
5389.233614403,waypoint,2,0.781400
5389.333614408,tag,2,0.781070
5412.966948974,waypoint,3,0.684600
5413.900282356,tag,3,0.680287
5439.066950336,waypoint,4,0.576919
5439.133617006,tag,4,0.576588
5466.783618448,waypoint,5,0.462199
5466.800285115,tag,5,0.461865
5493.116953155,waypoint,6,0.353499
5493.116953155,dock,patrol_done,0.353499
5493.216953160,tag,6,0.353164
5523.816954756,waypoint,0,0.227635
5523.816954756,run_ended,29,0.227635
