sim_time,event,value,soc
4949.800258152,run_started,27,0.999670
4980.150259735,waypoint,1,0.879294
4980.183593070,tag,1,0.879294
5004.283594327,waypoint,2,0.782048
5004.350260997,tag,2,0.781714
5011.366928029,recovery,enter,0.750398
5011.366928029,recovery_enter,ClearGlobalCostmap-Context,0.750398
5011.366928029,recovery_exit,ClearGlobalCostmap-Context,0.750398
5011.416928032,recovery_enter,ClearLocalCostmap-Context,0.749938
5011.416928032,recovery_exit,ClearLocalCostmap-Context,0.749938
5011.433594699,recovery_enter,Wait,0.749938
5016.516928298,recovery_exit,Wait,0.732713
5016.516928298,recovery,exit,0.732713
5033.033595826,waypoint,3,0.668377
5033.266929171,tag,3,0.667681
5061.100263956,waypoint,4,0.553706
5061.166930627,tag,4,0.553706
5089.100265417,waypoint,5,0.437973
5089.316932095,tag,5,0.437259
5115.400266788,waypoint,6,0.329613
5115.400266788,dock,patrol_done,0.329613
5115.933600150,tag,6,0.327768
5145.566935028,waypoint,0,0.205686
5145.566935028,run_ended,27,0.205686
