sim_time,event,value,soc
3238.500168900,run_started,18,0.999669
3267.533503748,waypoint,1,0.883694
3267.566837083,tag,1,0.883694
3291.650171672,waypoint,2,0.786333
3291.733505010,tag,2,0.786003
3315.833506267,waypoint,3,0.687840
3315.850172935,tag,3,0.687840
3342.350174317,waypoint,4,0.579025
3342.550174327,tag,4,0.578356
3370.666842460,waypoint,5,0.462034
3370.733509130,tag,5,0.461699
3396.983510499,waypoint,6,0.353528
3396.983510499,dock,patrol_done,0.353528
3397.100177172,tag,6,0.352858
3427.200178742,waypoint,0,0.229078
3427.200178742,run_ended,18,0.229078
