sim_time,event,value,soc
2468.200128726,run_started,14,0.999670
2497.933463610,waypoint,1,0.881226
2498.033463615,tag,1,0.880896
2522.033464867,waypoint,2,0.783920
2522.083464870,tag,2,0.783920
2545.750132771,waypoint,3,0.687106
2545.783466106,tag,3,0.687106
2571.716800792,waypoint,4,0.579872
2571.750134127,tag,4,0.579872
2599.483468906,waypoint,5,0.465155
2599.600135579,tag,5,0.464480
2625.750136943,waypoint,6,0.356712
2625.750136943,dock,patrol_done,0.356712
2625.966803621,tag,6,0.356040
2656.083471858,waypoint,0,0.232123
2656.083471858,run_ended,14,0.232123
