sim_time,event,value,soc
3427.300178747,run_started,19,0.999670
3457.833513673,waypoint,1,0.878714
3458.033513683,tag,1,0.878035
3481.966848265,waypoint,2,0.781326
3482.033514935,tag,2,0.780993
3505.550182828,waypoint,3,0.684921
3505.666849501,tag,3,0.684591
3531.500184182,waypoint,4,0.578068
3531.516850849,tag,4,0.577734
3559.516852309,waypoint,5,0.461844
3559.666852317,tag,5,0.461509
3588.850187173,recovery,enter,0.343165
3588.850187173,recovery_enter,ClearLocalCostmap-Context,0.343165
3588.850187173,recovery_exit,ClearLocalCostmap-Context,0.343165
3588.850187173,recovery,exit,0.343165
3590.916853947,waypoint,6,0.336153
3590.916853947,dock,patrol_done,0.336153
3591.033520620,tag,6,0.335821
3620.683522166,waypoint,0,0.213575
3620.683522166,run_ended,19,0.213575
