sim_time,event,value,soc
1521.300079341,run_started,9,0.999670
1550.533414199,waypoint,1,0.883097
1550.550080867,tag,1,0.883097
1574.666748791,waypoint,2,0.785796
1574.766748797,tag,2,0.785465
1598.166750017,waypoint,3,0.689682
1598.166750017,tag,3,0.689682
1624.916751412,waypoint,4,0.579773
1624.950084747,tag,4,0.579773
1652.650086192,waypoint,5,0.464991
1652.683419527,tag,5,0.464991
1679.666754268,waypoint,6,0.354192
1679.666754268,dock,patrol_done,0.354192
1679.750087605,tag,6,0.353861
1709.783422505,waypoint,0,0.230332
1709.783422505,run_ended,9,0.230332
