sim_time,event,value,soc
3044.400158777,run_started,17,0.999669
3073.533493630,waypoint,1,0.883430
3073.566826965,tag,1,0.883430
3097.466828212,waypoint,2,0.786772
3097.550161549,tag,2,0.786441
3121.066829442,waypoint,3,0.690368
3121.150162780,tag,3,0.690034
3131.883496673,recovery,enter,0.643237
3131.883496673,recovery_enter,ClearGlobalCostmap-Context,0.643237
3131.883496673,recovery_exit,ClearGlobalCostmap-Context,0.643237
3131.933496676,recovery_enter,ClearLocalCostmap-Context,0.642777
3131.933496676,recovery_exit,ClearLocalCostmap-Context,0.642777
3131.966830011,recovery_enter,Spin,0.642777
3133.200163409,recovery_exit,Spin,0.638186
3133.200163409,recovery_enter,Wait,0.638186
3138.283497007,recovery_exit,Wait,0.621156
3138.283497007,recovery,exit,0.621156
3154.283497842,waypoint,4,0.557862
3154.350164512,tag,4,0.557528
3182.316832637,waypoint,5,0.441381
3182.400165975,tag,5,0.441046
3208.683500679,waypoint,6,0.332976
3208.683500679,dock,patrol_done,0.332976
3208.733500681,tag,6,0.332642
3238.466835565,waypoint,0,0.210045
3238.466835565,run_ended,17,0.210045
