sim_time,event,value,soc
6463.900337118,run_started,35,0.999670
6494.133672028,waypoint,1,0.879608
6494.250338701,tag,1,0.879276
6518.150339948,waypoint,2,0.782672
6518.167006615,tag,2,0.782672
6525.167006980,recovery,enter,0.751433
6525.167006980,recovery_enter,ClearGlobalCostmap-Context,0.751433
6525.167006980,recovery_exit,ClearGlobalCostmap-Context,0.751433
6525.200340315,recovery_enter,ClearLocalCostmap-Context,0.750973
6525.200340315,recovery_exit,ClearLocalCostmap-Context,0.750973
6525.233673650,recovery_enter,BackUp,0.750973
6525.733673676,recovery_exit,BackUp,0.748944
6525.733673676,recovery,exit,0.748944
6541.850341184,waypoint,3,0.685932
6542.033674526,tag,3,0.685237
6568.817009257,waypoint,4,0.575375
6568.833675924,tag,4,0.575375
6596.917010722,waypoint,5,0.459242
6597.033677395,tag,5,0.458906
6602.717011025,recovery,enter,0.432896
6602.717011025,recovery_enter,ClearGlobalCostmap-Context,0.432896
6602.717011025,recovery_exit,ClearGlobalCostmap-Context,0.432896
6602.750344360,recovery_enter,ClearLocalCostmap-Context,0.432896
6602.750344360,recovery_exit,ClearLocalCostmap-Context,0.432896
6602.783677695,recovery_enter,ClearLocalCostmap-Subtree,0.432896
6602.783677695,recovery_exit,ClearLocalCostmap-Subtree,0.432896
6602.783677695,recovery_enter,ClearGlobalCostmap-Subtree,0.432896
6602.783677695,recovery_exit,ClearGlobalCostmap-Subtree,0.432896
6602.783677695,recovery,exit,0.432896
6623.983678800,waypoint,6,0.348520
6623.983678800,dock,patrol_done,0.348520
6624.033678803,tag,6,0.348185
6654.450347056,waypoint,0,0.223359
6654.450347056,run_ended,35,0.223359
