sim_time,event,value,soc
2280.600118942,run_started,13,0.999670
2309.850120468,waypoint,1,0.883055
2309.900120470,tag,1,0.882725
2333.916788389,waypoint,2,0.785742
2334.000121727,tag,2,0.785412
2357.416789615,waypoint,3,0.689676
2357.483456285,tag,3,0.689676
2384.333457686,waypoint,4,0.579311
2384.350124353,tag,4,0.579311
2412.116792468,waypoint,5,0.464376
2412.233459141,tag,5,0.464041
2438.316793834,waypoint,6,0.356238
2438.316793834,dock,patrol_done,0.356238
2438.350127169,tag,6,0.356238
2468.166795391,waypoint,0,0.233206
2468.166795391,run_ended,13,0.233206
