sim_time,event,value,soc
759.300039600,run_started,5,0.999670
788.550041126,waypoint,1,0.883115
788.583374461,tag,1,0.883115
812.666709050,waypoint,2,0.785850
812.683375718,tag,2,0.785850
836.033376935,waypoint,3,0.690142
836.150043608,tag,3,0.689806
862.616711655,waypoint,4,0.580912
862.700044993,tag,4,0.580577
890.416713105,waypoint,5,0.466016
890.433379773,tag,5,0.466016
916.833381149,waypoint,6,0.357313
916.833381149,dock,patrol_done,0.357313
916.933381155,tag,6,0.356983
947.033382724,waypoint,0,0.233085
947.033382724,run_ended,5,0.233085
