sim_time,event,value,soc
1331.600069448,run_started,8,0.999670
1361.500071007,waypoint,1,0.880620
1361.500071007,tag,1,0.880620
1385.533405594,waypoint,2,0.783739
1385.650072267,tag,2,0.783409
1409.050073487,waypoint,3,0.687619
1409.216740163,tag,3,0.686934
1435.083408178,waypoint,4,0.580538
1435.133408181,tag,4,0.580207
1463.300076317,waypoint,5,0.463370
1463.300076317,tag,5,0.463370
1490.066744379,waypoint,6,0.353557
1490.066744379,dock,patrol_done,0.353557
1490.100077714,tag,6,0.353227
1521.200079336,waypoint,0,0.226024
1521.200079336,run_ended,8,0.226024
