sim_time,event,value,soc
1142.900059606,run_started,7,0.999670
1172.966727841,waypoint,1,0.880296
1173.000061176,tag,1,0.879966
1197.116729101,waypoint,2,0.782651
1197.283395776,tag,2,0.782318
1220.400063648,waypoint,3,0.687298
1220.433396983,tag,3,0.687298
1246.433398339,waypoint,4,0.580059
1246.466731674,tag,4,0.580059
1274.283399792,waypoint,5,0.465051
1274.316733127,tag,5,0.464717
1283.516733607,recovery,enter,0.423442
1283.516733607,recovery_enter,ClearGlobalCostmap-Context,0.423442
1283.516733607,recovery_exit,ClearGlobalCostmap-Context,0.423442
1283.566733609,recovery_enter,ClearLocalCostmap-Context,0.423442
1283.566733609,recovery_exit,ClearLocalCostmap-Context,0.423442
1283.600066944,recovery_enter,BackUp,0.423016
1284.066733635,recovery_exit,BackUp,0.421520
1284.066733635,recovery_enter,ClearLocalCostmap-Subtree,0.421520
1284.066733635,recovery_exit,ClearLocalCostmap-Subtree,0.421520
1284.066733635,recovery_enter,ClearGlobalCostmap-Subtree,0.421520
1284.066733635,recovery_exit,ClearGlobalCostmap-Subtree,0.421520
1284.066733635,recovery,exit,0.421520
1301.566734548,waypoint,6,0.353453
1301.566734548,dock,patrol_done,0.353453
1301.600067883,tag,6,0.353122
1331.550069445,waypoint,0,0.229857
1331.550069445,run_ended,7,0.229857
