sim_time,event,value,soc
6275.100327271,run_started,34,0.999669
6305.283662179,waypoint,1,0.880045
6305.383662184,tag,1,0.879711
6329.300330098,waypoint,2,0.782737
6329.366996768,tag,2,0.782737
6352.966997999,waypoint,3,0.686311
6353.750331373,tag,3,0.683036
6379.233666036,waypoint,4,0.578042
6379.316999373,tag,4,0.577712
6407.033667486,waypoint,5,0.462780
6407.083667488,tag,5,0.462780
6433.433668863,waypoint,6,0.354066
6433.433668863,dock,patrol_done,0.354066
6434.033668894,tag,6,0.351821
6463.800337113,waypoint,0,0.229114
6463.800337113,run_ended,34,0.229114
