sim_time,event,value,soc
940.100049030,run_started,6,0.999608
967.950050482,waypoint,1,0.866827
968.416717173,tag,1,0.864755
991.533385045,waypoint,2,0.753540
991.650051718,tag,2,0.753144
1014.533386245,waypoint,3,0.641744
1041.416720980,waypoint,4,0.510715
1042.050054347,tag,4,0.508151
1068.600055731,waypoint,5,0.376992
1095.750057147,waypoint,6,0.245170
1095.750057147,dock,patrol_done,0.245170
1125.600058704,waypoint,0,0.099093
1125.600058704,run_ended,6,0.099093
