sim_time,event,value,soc
2051.500106994,run_started,12,0.999604
2079.383441781,waypoint,1,0.866919
2079.700108464,tag,1,0.865312
2102.883443007,waypoint,2,0.753954
2103.450109703,tag,2,0.751438
2126.516777573,waypoint,3,0.639285
2152.583445599,waypoint,4,0.512055
2152.800112277,tag,4,0.510857
2180.116780368,waypoint,5,0.376466
2206.683448420,waypoint,6,0.246852
2206.683448420,dock,patrol_done,0.246852
2235.866783276,waypoint,0,0.103555
2235.866783276,run_ended,12,0.103555
