sim_time,event,value,soc
558.800029143,run_started,4,0.999609
586.733363933,waypoint,1,0.866493
610.366698499,waypoint,2,0.753070
610.783365188,tag,2,0.751452
633.266699694,waypoint,3,0.641621
658.700034353,waypoint,4,0.516410
658.716701021,tag,4,0.516410
685.833369102,waypoint,5,0.383107
712.466703824,waypoint,6,0.253242
712.466703824,dock,patrol_done,0.253242
742.266705378,waypoint,0,0.107558
742.266705378,run_ended,4,0.107558
