sim_time,event,value,soc
0.100000005,run_started,1,0.999609
28.483334818,waypoint,1,0.864773
28.666668161,tag,1,0.863979
52.483336070,waypoint,2,0.749802
52.966669429,tag,2,0.747689
75.783337285,waypoint,3,0.636748
101.383338620,waypoint,4,0.511403
129.083340065,waypoint,5,0.375573
155.683341452,waypoint,6,0.245831
155.683341452,dock,patrol_done,0.245831
185.933343030,waypoint,0,0.098274
185.933343030,run_ended,1,0.098274
