sim_time,event,value,soc
1867.300097387,run_started,11,0.999607
1895.500098858,waypoint,1,0.865246
1895.566765528,tag,1,0.865246
1919.050100086,waypoint,2,0.752352
1919.666766785,tag,2,0.749824
1942.166767958,waypoint,3,0.640163
1968.166769314,waypoint,4,0.512858
1995.416770735,waypoint,5,0.378304
2022.166772130,waypoint,6,0.248036
2022.166772130,dock,patrol_done,0.248036
2051.450106991,waypoint,0,0.104328
2051.450106991,run_ended,11,0.104328
