sim_time,event,value,soc
1498.300078142,run_started,9,0.999604
1526.733412958,waypoint,1,0.864457
1526.800079628,tag,1,0.864061
1550.133414179,waypoint,2,0.751900
1573.383415391,waypoint,3,0.639267
1599.266750074,waypoint,4,0.512499
1626.333418153,waypoint,5,0.379078
1652.866752870,waypoint,6,0.249511
1652.866752870,dock,patrol_done,0.249511
1682.700087759,waypoint,0,0.103419
1682.700087759,run_ended,9,0.103419
