sim_time,event,value,soc
1682.800087764,run_started,10,0.999604
1710.866755895,waypoint,1,0.866148
1711.100089240,tag,1,0.864954
1734.416757123,waypoint,2,0.752796
1734.633423801,tag,2,0.752004
1757.716758338,waypoint,3,0.639795
1783.333426341,waypoint,4,0.514350
1810.683427767,waypoint,5,0.380089
1837.533429168,waypoint,6,0.248971
1837.533429168,dock,patrol_done,0.248971
1867.216764049,waypoint,0,0.103587
1867.216764049,run_ended,10,0.103587
