sim_time,event,value,soc
374.000019505,run_started,3,0.999609
403.483354376,waypoint,1,0.860473
403.533354379,tag,1,0.860077
427.483355628,waypoint,2,0.745561
427.550022298,tag,2,0.745165
450.766690175,waypoint,3,0.632530
450.833356846,tag,3,0.632134
476.733358196,waypoint,4,0.505262
476.816691534,tag,4,0.504871
504.350026303,waypoint,5,0.369804
504.366692971,tag,5,0.369804
530.483361000,waypoint,6,0.242167
530.483361000,dock,patrol_done,0.242167
530.500027667,tag,6,0.241771
560.550029234,waypoint,0,0.095296
560.550029234,run_ended,3,0.095296
