sim_time,event,value,soc
940.700049061,run_started,6,0.999608
970.516717283,waypoint,1,0.858845
970.600050620,tag,1,0.858454
994.600051872,waypoint,2,0.743689
994.716718545,tag,2,0.743291
1018.166719768,waypoint,3,0.629842
1018.200053103,tag,3,0.629449
1044.050054451,waypoint,4,0.503151
1044.066721118,tag,4,0.503151
1072.416722597,waypoint,5,0.364279
1072.466722600,tag,5,0.364279
1098.483390623,waypoint,6,0.237019
1098.483390623,dock,patrol_done,0.237019
1098.516723958,tag,6,0.236624
1128.816725539,waypoint,0,0.089104
1128.816725539,run_ended,6,0.089104
