sim_time,event,value,soc
1704.900088917,run_started,10,0.999609
1733.733423754,waypoint,1,0.863063
1733.766757089,tag,1,0.863063
1758.000091686,waypoint,2,0.747253
1758.066758356,tag,2,0.746857
1781.383426239,waypoint,3,0.633797
1781.483426244,tag,3,0.633401
1807.066760912,waypoint,4,0.507792
1807.133427582,tag,4,0.507396
1834.683429019,waypoint,5,0.372502
1834.733429022,tag,5,0.372106
1861.033430393,waypoint,6,0.243554
1861.033430393,dock,patrol_done,0.243554
1861.050097061,tag,6,0.243554
1891.950098672,waypoint,0,0.093523
1891.950098672,run_ended,10,0.093523
