sim_time,event,value,soc
2644.800137937,run_started,15,0.999609
2673.866806119,waypoint,1,0.862204
2673.933472789,tag,1,0.861811
2697.816807368,waypoint,2,0.747237
2697.916807373,tag,2,0.746846
2721.350141929,waypoint,3,0.633452
2721.366808596,tag,3,0.633452
2747.200143277,waypoint,4,0.506646
2747.283476615,tag,4,0.506646
2774.966811392,waypoint,5,0.370680
2775.033478062,tag,5,0.370287
2801.466812774,waypoint,6,0.241459
2801.466812774,dock,patrol_done,0.241459
2801.483479442,tag,6,0.241459
2831.733481019,waypoint,0,0.093859
2831.733481019,run_ended,15,0.093859
