sim_time,event,value,soc
753.400039292,run_started,5,0.999608
782.566707480,waypoint,1,0.861820
782.600040815,tag,1,0.861820
806.666708737,waypoint,2,0.746555
806.883375415,tag,2,0.745757
829.966709952,waypoint,3,0.633581
830.216709965,tag,3,0.632312
855.833377968,waypoint,4,0.506613
855.916711306,tag,4,0.506222
883.533379413,waypoint,5,0.370662
883.600046083,tag,5,0.370264
910.566714156,waypoint,6,0.239322
910.566714156,dock,patrol_done,0.239322
910.666714161,tag,6,0.238930
940.666715726,waypoint,0,0.092551
940.666715726,run_ended,5,0.092551
