sim_time,event,value,soc
186.400009721,run_started,2,0.999609
215.616677911,waypoint,1,0.861366
215.716677917,tag,1,0.860975
239.733345836,waypoint,2,0.746229
239.983345849,tag,2,0.745418
263.350013734,waypoint,3,0.632025
263.466680407,tag,3,0.631634
274.083347627,recovery,enter,0.576641
274.083347627,recovery_enter,ClearGlobalCostmap-Context,0.576641
274.083347627,recovery_exit,ClearGlobalCostmap-Context,0.576641
274.133347630,recovery_enter,ClearLocalCostmap-Context,0.576096
274.133347630,recovery_exit,ClearLocalCostmap-Context,0.576096
274.166680965,recovery_enter,ClearLocalCostmap-Subtree,0.576096
274.166680965,recovery_exit,ClearLocalCostmap-Subtree,0.576096
274.166680965,recovery_enter,ClearGlobalCostmap-Subtree,0.576096
274.166680965,recovery_exit,ClearGlobalCostmap-Subtree,0.576096
274.166680965,recovery,exit,0.576096
289.466681763,waypoint,4,0.504545
289.516681766,tag,4,0.504149
317.316683216,waypoint,5,0.368011
317.316683216,tag,5,0.368011
343.766684595,waypoint,6,0.239265
343.783351263,dock,patrol_done,0.239265
343.883351268,tag,6,0.238872
373.916686167,waypoint,0,0.092102
373.916686167,run_ended,2,0.092102
