sim_time,event,value,soc
2077.700108360,run_started,12,0.999604
2107.533443249,waypoint,1,0.858840
2107.533443249,tag,1,0.858840
2131.416777828,waypoint,2,0.744475
2131.416777828,tag,2,0.744475
2155.050112394,waypoint,3,0.630213
2155.116779064,tag,3,0.629822
2180.900113742,waypoint,4,0.503350
2181.000113748,tag,4,0.503350
2209.066781878,waypoint,5,0.365753
2209.133448548,tag,5,0.365356
2235.133449904,waypoint,6,0.238092
2235.150116572,dock,patrol_done,0.238092
2235.333449915,tag,6,0.237290
2264.966784793,waypoint,0,0.092448
2264.966784793,run_ended,12,0.092448
