sim_time,event,value,soc
1892.000098675,run_started,11,0.999609
1920.966766852,waypoint,1,0.862558
1921.200100198,tag,1,0.861336
1944.983434772,waypoint,2,0.747619
1945.033434774,tag,2,0.747224
1968.550102667,waypoint,3,0.633451
1968.583436002,tag,3,0.633451
1994.200104005,waypoint,4,0.507473
1994.283437343,tag,4,0.507473
2021.816772112,waypoint,5,0.371941
2021.816772112,tag,5,0.371941
2048.066773481,waypoint,6,0.243664
2048.066773481,dock,patrol_done,0.243664
2048.066773481,tag,6,0.243664
2077.666775025,waypoint,0,0.098825
2077.666775025,run_ended,11,0.098825
