sim_time,event,value,soc
1507.800078637,run_started,9,0.999609
1537.116746833,waypoint,1,0.861041
1537.150080168,tag,1,0.861041
1561.250081425,waypoint,2,0.745741
1561.300081428,tag,2,0.745350
1585.033415999,waypoint,3,0.630813
1585.150082672,tag,3,0.630396
1595.733416557,recovery,enter,0.575373
1595.733416557,recovery_enter,ClearGlobalCostmap-Context,0.575373
1595.733416557,recovery_exit,ClearGlobalCostmap-Context,0.575373
1595.766749892,recovery_enter,ClearLocalCostmap-Context,0.575373
1595.766749892,recovery_exit,ClearLocalCostmap-Context,0.575373
1595.800083227,recovery_enter,BackUp,0.574834
1605.866750419,recovery_exit,BackUp,0.534878
1605.866750419,recovery_enter,ClearLocalCostmap-Subtree,0.534878
1605.866750419,recovery_exit,ClearLocalCostmap-Subtree,0.534878
1605.866750419,recovery_enter,ClearGlobalCostmap-Subtree,0.534878
1605.866750419,recovery_exit,ClearGlobalCostmap-Subtree,0.534878
1605.866750419,recovery,exit,0.534878
1621.616751240,waypoint,4,0.461101
1621.766751248,tag,4,0.460707
1649.666752703,waypoint,5,0.324161
1649.733419373,tag,5,0.323765
1674.800087347,dock,low_soc,0.199923
1704.800088912,waypoint,0,0.053462
1704.800088912,run_ended,9,0.053462
