sim_time,event,value,soc
2265.000118128,run_started,13,0.999608
2293.966786306,waypoint,1,0.862602
2294.000119641,tag,1,0.862210
2317.800120882,waypoint,2,0.748103
2317.816787550,tag,2,0.748103
2341.166788768,waypoint,3,0.635061
2341.183455435,tag,3,0.635061
2351.850122658,recovery,enter,0.579609
2351.850122658,recovery_enter,ClearGlobalCostmap-Context,0.579609
2351.850122658,recovery_exit,ClearGlobalCostmap-Context,0.579609
2351.883455993,recovery_enter,ClearLocalCostmap-Context,0.579609
2351.883455993,recovery_exit,ClearLocalCostmap-Context,0.579609
2351.916789328,recovery_enter,Spin,0.579064
2353.066789388,recovery_exit,Spin,0.574073
2353.066789388,recovery_enter,Wait,0.574073
2358.083456316,recovery_exit,Wait,0.554307
2358.083456316,recovery,exit,0.554307
2373.866790473,waypoint,4,0.479874
2374.016790481,tag,4,0.479080
2402.016791941,waypoint,5,0.342242
2402.116791946,tag,5,0.341844
2428.116793302,waypoint,6,0.214585
2428.116793302,dock,patrol_done,0.214585
2428.250126643,tag,6,0.214194
2458.516794888,waypoint,0,0.066579
2458.516794888,run_ended,13,0.066579
