sim_time,event,value,soc
0.100000005,run_started,1,0.999609
28.333334811,waypoint,1,0.865145
28.516668153,tag,1,0.864345
52.483336070,waypoint,2,0.749787
52.683336080,tag,2,0.748993
75.950003961,waypoint,3,0.635873
76.000003963,tag,3,0.635478
102.000005319,waypoint,4,0.508243
102.050005322,tag,4,0.508243
129.650006761,waypoint,5,0.372601
129.716673431,tag,5,0.372208
155.800008125,waypoint,6,0.244586
155.800008125,dock,patrol_done,0.244586
155.850008128,tag,6,0.244586
186.300009716,waypoint,0,0.096171
186.300009716,run_ended,1,0.096171
