sim_time,event,value,soc
377.300019677,run_started,3,0.999608
406.266687855,waypoint,1,0.862641
406.433354530,tag,1,0.861839
430.366689112,waypoint,2,0.747300
430.466689117,tag,2,0.746904
454.066690348,waypoint,3,0.632697
454.150023685,tag,3,0.632300
480.116691706,waypoint,4,0.504904
480.250025046,tag,4,0.504513
486.833358723,recovery,enter,0.470913
486.833358723,recovery_enter,ClearGlobalCostmap-Context,0.470913
486.833358723,recovery_exit,ClearGlobalCostmap-Context,0.470913
486.866692058,recovery_enter,ClearLocalCostmap-Context,0.470913
486.866692058,recovery_exit,ClearLocalCostmap-Context,0.470913
486.900025393,recovery_enter,ClearLocalCostmap-Subtree,0.470400
486.900025393,recovery_exit,ClearLocalCostmap-Subtree,0.470400
486.900025393,recovery_enter,ClearGlobalCostmap-Subtree,0.470400
486.900025393,recovery_exit,ClearGlobalCostmap-Subtree,0.470400
486.900025393,recovery,exit,0.470400
518.566693712,waypoint,5,0.315108
518.583360379,tag,5,0.315108
541.500028241,dock,low_soc,0.199839
572.000029832,waypoint,0,0.051212
572.000029832,run_ended,3,0.051212
