sim_time,event,value,soc
572.100029837,run_started,4,0.999609
600.983364677,waypoint,1,0.863008
601.083364682,tag,1,0.862613
625.200032606,waypoint,2,0.746822
625.266699276,tag,2,0.746822
648.883367175,waypoint,3,0.632475
648.916700510,tag,3,0.632080
674.583368515,waypoint,4,0.506482
674.633368518,tag,4,0.506085
702.500036638,waypoint,5,0.369185
702.533369973,tag,5,0.369185
728.750038007,waypoint,6,0.241073
728.766704674,dock,patrol_done,0.241073
728.766704674,tag,6,0.241073
759.283372933,waypoint,0,0.092723
759.300039600,run_ended,4,0.092723
