sim_time,event,value,soc
1330.100069370,run_started,8,0.999609
1359.333404228,waypoint,1,0.861495
1359.383404230,tag,1,0.861495
1383.516738822,waypoint,2,0.745644
1383.566738825,tag,2,0.745644
1407.283406728,waypoint,3,0.630898
1407.316740063,tag,3,0.630505
1433.600074768,waypoint,4,0.502072
1433.683408105,tag,4,0.502072
1461.433409553,waypoint,5,0.365729
1461.683409566,tag,5,0.364908
1487.983410937,waypoint,6,0.236380
1487.983410937,dock,patrol_done,0.236380
1488.050077607,tag,6,0.235987
1517.983412502,waypoint,0,0.089823
1517.983412502,run_ended,8,0.089823
