sim_time,event,value,soc
5329.700277965,run_started,29,0.999609
5358.516946135,waypoint,1,0.862993
5358.533612802,tag,1,0.862993
5382.716947397,waypoint,2,0.747183
5382.800280734,tag,2,0.746792
5406.233615290,waypoint,3,0.633271
5406.283615292,tag,3,0.633271
5432.416949989,waypoint,4,0.505192
5432.483616659,tag,4,0.505192
5460.300284776,waypoint,5,0.368520
5460.583618124,tag,5,0.367646
5486.933619499,waypoint,6,0.238752
5486.933619499,dock,patrol_done,0.238752
5487.016952836,tag,6,0.238357
5517.066954404,waypoint,0,0.091924
5517.083621071,run_ended,29,0.091924
