sim_time,event,value,soc
380.800019860,run_started,3,0.999609
410.866688095,waypoint,1,0.858113
410.883354762,tag,1,0.858113
434.666689336,waypoint,2,0.744057
434.933356016,tag,2,0.742817
458.366690572,waypoint,3,0.629360
458.450023910,tag,3,0.628969
485.016691962,waypoint,4,0.498821
485.033358629,tag,4,0.498821
512.866693414,waypoint,5,0.362332
513.083360092,tag,5,0.361517
539.466694802,waypoint,6,0.232709
539.466694802,dock,patrol_done,0.232709
539.500028137,tag,6,0.232318
570.166696403,waypoint,0,0.083386
570.166696403,run_ended,3,0.083386
