sim_time,event,value,soc
3025.100157771,run_started,17,0.999609
3054.083492616,waypoint,1,0.862587
3054.266825959,tag,1,0.861789
3078.250160543,waypoint,2,0.746824
3078.283493878,tag,2,0.746824
3101.766828436,waypoint,3,0.632961
3101.816828439,tag,3,0.632570
3130.800163283,recovery,enter,0.491751
3130.800163283,recovery_enter,ClearLocalCostmap-Context,0.491751
3130.800163283,recovery_exit,ClearLocalCostmap-Context,0.491751
3130.800163283,recovery,exit,0.491751
3134.633496817,waypoint,4,0.476490
3134.650163484,tag,4,0.476490
3162.483498269,waypoint,5,0.340139
3162.533498272,tag,5,0.339743
3173.466832175,recovery,enter,0.282961
3173.466832175,recovery_enter,ClearGlobalCostmap-Context,0.282961
3173.466832175,recovery_exit,ClearGlobalCostmap-Context,0.282961
3173.500165510,recovery_enter,ClearLocalCostmap-Context,0.282448
3173.500165510,recovery_exit,ClearLocalCostmap-Context,0.282448
3173.500165510,recovery,exit,0.282448
3189.950166368,waypoint,6,0.206793
3189.950166368,dock,patrol_done,0.206793
3189.966833036,tag,6,0.206793
3220.100167941,waypoint,0,0.059633
3220.100167941,run_ended,17,0.059633
