sim_time,event,value,soc
0.100000005,run_started,1,0.999609
28.100001465,waypoint,1,0.865837
28.316668143,tag,1,0.865015
52.183336054,waypoint,2,0.750905
52.200002722,tag,2,0.750512
76.100003968,waypoint,3,0.634991
76.183337306,tag,3,0.634991
102.216671997,waypoint,4,0.507129
102.450005343,tag,4,0.506311
130.533340141,waypoint,5,0.368861
130.616673478,tag,5,0.368463
157.083341525,waypoint,6,0.239712
157.100008193,dock,patrol_done,0.239712
157.183341531,tag,6,0.239319
187.033343087,waypoint,0,0.093345
187.033343087,run_ended,1,0.093345
