sim_time,event,value,soc
763.900039840,run_started,5,0.999609
793.333374708,waypoint,1,0.860509
793.333374708,tag,1,0.860509
817.366709295,waypoint,2,0.745639
817.416709298,tag,2,0.745246
841.883377240,waypoint,3,0.627713
841.983377246,tag,3,0.627321
868.033378604,waypoint,4,0.499619
868.116711942,tag,4,0.499228
895.766713384,waypoint,5,0.363860
895.833380054,tag,5,0.363469
923.416714826,waypoint,6,0.229788
923.433381494,dock,patrol_done,0.229788
923.433381494,tag,6,0.229788
954.066716425,waypoint,0,0.081001
954.066716425,run_ended,5,0.081001
