sim_time,event,value,soc
570.200029738,run_started,4,0.999609
599.133364580,waypoint,1,0.862614
599.250031253,tag,1,0.862220
623.433365847,waypoint,2,0.746444
623.433365847,tag,2,0.746444
646.750033730,waypoint,3,0.633425
647.183367086,tag,3,0.631670
657.483367623,recovery,enter,0.577970
657.483367623,recovery_enter,ClearGlobalCostmap-Context,0.577970
657.483367623,recovery_exit,ClearGlobalCostmap-Context,0.577970
657.516700958,recovery_enter,ClearLocalCostmap-Context,0.577425
657.516700958,recovery_exit,ClearLocalCostmap-Context,0.577425
657.550034293,recovery_enter,ClearLocalCostmap-Subtree,0.577425
657.550034293,recovery_exit,ClearLocalCostmap-Subtree,0.577425
657.550034293,recovery_enter,ClearGlobalCostmap-Subtree,0.577425
657.550034293,recovery_exit,ClearGlobalCostmap-Subtree,0.577425
657.550034293,recovery,exit,0.577425
672.700035084,waypoint,4,0.506195
672.750035086,tag,4,0.506195
700.683369876,waypoint,5,0.369643
700.866703219,tag,5,0.368831
710.233370374,recovery,enter,0.318687
710.233370374,recovery_enter,ClearGlobalCostmap-Context,0.318687
710.233370374,recovery_exit,ClearGlobalCostmap-Context,0.318687
710.250037042,recovery_enter,ClearLocalCostmap-Context,0.318687
710.250037042,recovery_exit,ClearLocalCostmap-Context,0.318687
710.283370377,recovery_enter,Spin,0.318687
710.950037078,recovery_exit,Spin,0.315590
710.950037078,recovery_enter,Wait,0.315590
716.050037344,recovery_exit,Wait,0.295568
716.050037344,recovery,exit,0.295568
732.800038218,waypoint,6,0.218320
732.800038218,dock,patrol_done,0.217924
732.816704886,tag,6,0.217924
763.833373170,waypoint,0,0.067593
763.833373170,run_ended,4,0.067593
