sim_time,event,value,soc
4748.400247648,run_started,26,0.999609
4778.000249192,waypoint,1,0.859711
4778.000249192,tag,1,0.859711
4802.366917129,waypoint,2,0.743600
4802.400250464,tag,2,0.743209
4825.950251692,waypoint,3,0.629213
4826.016918363,tag,3,0.628822
4836.750252256,recovery,enter,0.573127
4836.750252256,recovery_enter,ClearGlobalCostmap-Context,0.573127
4836.750252256,recovery_exit,ClearGlobalCostmap-Context,0.573127
4836.783585591,recovery_enter,ClearLocalCostmap-Context,0.573127
4836.783585591,recovery_exit,ClearLocalCostmap-Context,0.573127
4836.816918926,recovery_enter,Spin,0.572589
4837.983585653,recovery_exit,Spin,0.567628
4837.983585653,recovery_enter,Wait,0.567628
4843.066919252,recovery_exit,Wait,0.547475
4843.066919252,recovery,exit,0.547475
4858.450253387,waypoint,4,0.474865
4858.483586722,tag,4,0.474865
4886.400254845,waypoint,5,0.337958
4886.450254848,tag,5,0.337958
4912.633589547,waypoint,6,0.209868
4912.633589547,dock,patrol_done,0.209868
4912.800256222,tag,6,0.209057
4943.383591150,waypoint,0,0.060653
4943.383591150,run_ended,26,0.060653
