sim_time,event,value,soc
3415.500178132,run_started,19,0.999609
3444.383512971,waypoint,1,0.863048
3444.400179639,tag,1,0.862652
3468.466847561,waypoint,2,0.747711
3468.483514228,tag,2,0.747711
3475.750181274,recovery,enter,0.709181
3475.750181274,recovery_enter,ClearGlobalCostmap-Context,0.709181
3475.750181274,recovery_exit,ClearGlobalCostmap-Context,0.709181
3475.766847942,recovery_enter,ClearLocalCostmap-Context,0.709181
3475.766847942,recovery_exit,ClearLocalCostmap-Context,0.709181
3475.800181277,recovery_enter,BackUp,0.708636
3476.316847970,recovery_exit,BackUp,0.706284
3476.316847970,recovery,exit,0.706284
3493.100182179,waypoint,3,0.628976
3493.116848846,tag,3,0.628976
3519.050183532,waypoint,4,0.502264
3519.050183532,tag,4,0.502264
3527.700183983,recovery,enter,0.457585
3527.700183983,recovery_enter,ClearGlobalCostmap-Context,0.457585
3527.700183983,recovery_exit,ClearGlobalCostmap-Context,0.457585
3527.733517318,recovery_enter,ClearLocalCostmap-Context,0.457585
3527.733517318,recovery_exit,ClearLocalCostmap-Context,0.457585
3527.750183986,recovery_enter,ClearLocalCostmap-Subtree,0.457585
3527.750183986,recovery_exit,ClearLocalCostmap-Subtree,0.457585
3527.750183986,recovery_enter,ClearGlobalCostmap-Subtree,0.457585
3527.750183986,recovery_exit,ClearGlobalCostmap-Subtree,0.457585
3527.750183986,recovery,exit,0.457585
3547.816851699,waypoint,5,0.360462
3547.883518369,tag,5,0.360462
3574.433519754,waypoint,6,0.230794
3574.433519754,dock,patrol_done,0.230794
3574.433519754,tag,6,0.230794
3604.816854672,waypoint,0,0.082772
3604.816854672,run_ended,19,0.082772
