sim_time,event,value,soc
1518.000079169,run_started,9,0.999609
1547.083414020,waypoint,1,0.862237
1547.116747355,tag,1,0.861846
1571.283415282,waypoint,2,0.746428
1571.366748619,tag,2,0.746032
1595.283416533,waypoint,3,0.630586
1595.316749868,tag,3,0.630195
1621.383417895,waypoint,4,0.502795
1621.400084562,tag,4,0.502795
1649.516752695,waypoint,5,0.364854
1649.650086035,tag,5,0.364450
1676.016754077,waypoint,6,0.235522
1676.016754077,dock,patrol_done,0.235522
1676.016754077,tag,6,0.235522
1706.400088995,waypoint,0,0.087323
1706.400088995,run_ended,9,0.087323
