sim_time,event,value,soc
2459.500128272,run_started,14,0.999609
2489.283463159,waypoint,1,0.859205
2489.316796494,tag,1,0.858812
2513.133464403,waypoint,2,0.744662
2513.350131081,tag,2,0.743844
2536.866798974,waypoint,3,0.630006
2536.983465647,tag,3,0.629614
2562.616800317,waypoint,4,0.503675
2562.683466987,tag,4,0.503675
2590.450135102,waypoint,5,0.367294
2590.483468437,tag,5,0.367294
2616.866803146,waypoint,6,0.238462
2616.883469814,dock,patrol_done,0.238462
2617.000136487,tag,6,0.237661
2647.883471431,waypoint,0,0.088054
2647.883471431,run_ended,14,0.088054
