sim_time,event,value,soc
4178.300217915,run_started,23,0.999609
4207.700219448,waypoint,1,0.860591
4207.883552791,tag,1,0.860189
4231.866887375,waypoint,2,0.745300
4231.933554045,tag,2,0.744909
4255.283555263,waypoint,3,0.631833
4255.316888598,tag,3,0.631442
4281.300223287,waypoint,4,0.504129
4281.333556622,tag,4,0.504129
4309.533558093,waypoint,5,0.366276
4309.683558100,tag,5,0.365885
4336.516892833,waypoint,6,0.234943
4336.516892833,dock,patrol_done,0.234943
4336.550226168,tag,6,0.234943
4366.783561078,waypoint,0,0.087628
4366.783561078,run_ended,23,0.087628
