sim_time,event,value,soc
3794.500197898,run_started,21,0.999609
3823.683532753,waypoint,1,0.861806
3823.733532756,tag,1,0.861415
3847.916867351,waypoint,2,0.745630
3847.950200686,tag,2,0.745630
3871.833535265,waypoint,3,0.630152
3871.833535265,tag,3,0.630152
3898.166869971,waypoint,4,0.501399
3898.216869974,tag,4,0.501008
3925.900204751,waypoint,5,0.365189
3926.133538097,tag,5,0.364315
3952.333539463,waypoint,6,0.236355
3952.333539463,dock,patrol_done,0.236355
3952.383539466,tag,6,0.236355
3983.266874410,waypoint,0,0.086264
3983.266874410,run_ended,21,0.086264
