sim_time,event,value,soc
3220.200167946,run_started,18,0.999609
3249.266836129,waypoint,1,0.862082
3249.266836129,tag,1,0.862082
3273.733504071,waypoint,2,0.744920
3273.733504071,tag,2,0.744920
3297.350171970,waypoint,3,0.630647
3297.383505305,tag,3,0.630647
3308.116839198,recovery,enter,0.574539
3308.116839198,recovery_enter,ClearGlobalCostmap-Context,0.574539
3308.116839198,recovery_exit,ClearGlobalCostmap-Context,0.574539
3308.166839201,recovery_enter,ClearLocalCostmap-Context,0.574539
3308.166839201,recovery_exit,ClearLocalCostmap-Context,0.574539
3308.183505868,recovery_enter,Spin,0.574539
3309.316839260,recovery_exit,Spin,0.569108
3309.316839260,recovery_enter,Wait,0.569108
3314.400172859,recovery_exit,Wait,0.549014
3314.400172859,recovery,exit,0.549014
3330.000173673,waypoint,4,0.475539
3330.033507008,tag,4,0.475539
3358.616841832,waypoint,5,0.335730
3358.616841832,tag,5,0.335730
3385.266843222,waypoint,6,0.205769
3385.266843222,dock,patrol_done,0.205769
3385.400176562,tag,6,0.204973
3415.416844794,waypoint,0,0.058383
3415.416844794,run_ended,18,0.058383
