sim_time,event,value,soc
954.100049760,run_started,6,0.999609
983.333384618,waypoint,1,0.861367
983.366717953,tag,1,0.861367
1007.483385877,waypoint,2,0.745938
1007.500052545,tag,2,0.745545
1031.233387116,waypoint,3,0.630925
1031.283387118,tag,3,0.630925
1056.983388459,waypoint,4,0.504964
1057.250055139,tag,4,0.503743
1065.316722227,recovery,enter,0.461924
1065.316722227,recovery_enter,ClearGlobalCostmap-Context,0.461924
1065.316722227,recovery_exit,ClearGlobalCostmap-Context,0.461924
1065.316722227,recovery_enter,ClearLocalCostmap-Context,0.461924
1065.316722227,recovery_exit,ClearLocalCostmap-Context,0.461924
1065.333388894,recovery_enter,BackUp,0.461924
1065.850055588,recovery_exit,BackUp,0.459584
1065.850055588,recovery,exit,0.459584
1085.433389943,waypoint,5,0.366155
1085.583389950,tag,5,0.365764
1111.783391317,waypoint,6,0.237650
1111.783391317,dock,patrol_done,0.237650
1111.850057987,tag,6,0.237257
1142.233392905,waypoint,0,0.089185
1142.233392905,run_ended,6,0.089185
