sim_time,event,value,soc
1895.200098842,run_started,11,0.999609
1925.150100404,waypoint,1,0.858624
1925.266767077,tag,1,0.858229
1949.316768331,waypoint,2,0.742944
1949.383435001,tag,2,0.742944
1973.000102899,waypoint,3,0.628192
1973.033436235,tag,3,0.628192
1999.016770923,waypoint,4,0.501043
1999.083437593,tag,4,0.501043
2007.316771356,recovery,enter,0.458464
2007.316771356,recovery_enter,ClearGlobalCostmap-Context,0.458464
2007.316771356,recovery_exit,ClearGlobalCostmap-Context,0.458464
2007.350104691,recovery_enter,ClearLocalCostmap-Context,0.458464
2007.350104691,recovery_exit,ClearLocalCostmap-Context,0.458464
2007.350104691,recovery,exit,0.458464
2026.650105698,waypoint,5,0.365805
2026.683439033,tag,5,0.365805
2053.316773755,waypoint,6,0.235795
2053.316773755,dock,patrol_done,0.235795
2053.350107090,tag,6,0.235795
2083.750108676,waypoint,0,0.087827
2083.750108676,run_ended,11,0.087827
