sim_time,event,value,soc
1706.500089000,run_started,10,0.999609
1735.866757199,waypoint,1,0.860895
1736.050090542,tag,1,0.860091
1760.183425134,waypoint,2,0.744790
1760.250091804,tag,2,0.744398
1784.316759726,waypoint,3,0.628043
1784.333426393,tag,3,0.628043
1810.383427752,waypoint,4,0.500879
1810.516761092,tag,4,0.500074
1838.183429202,waypoint,5,0.364494
1838.283429207,tag,5,0.364103
1864.966763932,waypoint,6,0.234073
1864.966763932,dock,patrol_done,0.234073
1865.100097272,tag,6,0.233273
1895.100098837,waypoint,0,0.086921
1895.100098837,run_ended,10,0.086921
