sim_time,event,value,soc
4554.500237535,run_started,25,0.999608
4583.933572404,waypoint,1,0.860597
4583.966905739,tag,1,0.860597
4608.050240328,waypoint,2,0.745253
4608.216907003,tag,2,0.744442
4631.650241559,waypoint,3,0.631040
4631.800241567,tag,3,0.630216
4657.583576245,waypoint,4,0.504371
4657.600242912,tag,4,0.503978
4690.366911288,waypoint,5,0.344426
4690.383577955,tag,5,0.344426
4700.000245124,recovery,enter,0.293226
4700.000245124,recovery_enter,ClearGlobalCostmap-Context,0.293226
4700.000245124,recovery_exit,ClearGlobalCostmap-Context,0.293226
4700.033578459,recovery_enter,ClearLocalCostmap-Context,0.293226
4700.033578459,recovery_exit,ClearLocalCostmap-Context,0.293226
4700.050245126,recovery_enter,BackUp,0.293226
4700.316911807,recovery_exit,BackUp,0.291810
4700.316911807,recovery_enter,ClearLocalCostmap-Subtree,0.291810
4700.316911807,recovery_exit,ClearLocalCostmap-Subtree,0.291810
4700.316911807,recovery_enter,ClearGlobalCostmap-Subtree,0.291810
4700.316911807,recovery_exit,ClearGlobalCostmap-Subtree,0.291810
4700.316911807,recovery,exit,0.291810
4717.950246060,waypoint,6,0.210589
4717.950246060,dock,patrol_done,0.210589
4718.000246062,tag,6,0.210198
4748.316914310,waypoint,0,0.062537
4748.316914310,run_ended,25,0.062537
