sim_time,event,value,soc
5131.600267633,run_started,28,0.999609
5161.083602504,waypoint,1,0.860722
5161.083602504,tag,1,0.860722
5185.233603764,waypoint,2,0.744974
5185.650270452,tag,2,0.743279
5208.583604982,waypoint,3,0.631812
5208.716938322,tag,3,0.631001
5219.383605545,recovery,enter,0.575852
5219.383605545,recovery_enter,ClearGlobalCostmap-Context,0.575852
5219.383605545,recovery_exit,ClearGlobalCostmap-Context,0.575852
5219.416938880,recovery_enter,ClearLocalCostmap-Context,0.575307
5219.416938880,recovery_exit,ClearLocalCostmap-Context,0.575307
5219.450272215,recovery_enter,BackUp,0.575307
5229.466939404,recovery_exit,BackUp,0.535321
5229.466939404,recovery_enter,ClearLocalCostmap-Subtree,0.535321
5229.466939404,recovery_exit,ClearLocalCostmap-Subtree,0.535321
5229.466939404,recovery_enter,ClearGlobalCostmap-Subtree,0.535321
5229.466939404,recovery_exit,ClearGlobalCostmap-Subtree,0.535321
5230.266939446,recovery_enter,ClearGlobalCostmap-Context,0.531990
5230.266939446,recovery_exit,ClearGlobalCostmap-Context,0.531990
5230.300272781,recovery_enter,ClearLocalCostmap-Context,0.531494
5230.300272781,recovery_exit,ClearLocalCostmap-Context,0.531494
5230.333606116,recovery_enter,Spin,0.531494
5231.400272838,recovery_exit,Spin,0.526553
5231.400272838,recovery_enter,Wait,0.526553
5236.483606437,recovery_exit,Wait,0.506863
5236.483606437,recovery,exit,0.506863
5251.750273900,waypoint,4,0.434823
5251.816940570,tag,4,0.434432
5279.716942025,waypoint,5,0.297475
5279.900275368,tag,5,0.296640
5298.600276343,dock,low_soc,0.199689
5329.650277962,waypoint,0,0.048427
5329.650277962,run_ended,28,0.048427
