sim_time,event,value,soc
3604.900188010,run_started,20,0.999609
3634.816856237,waypoint,1,0.858678
3634.816856237,tag,1,0.858678
3659.250190844,waypoint,2,0.741664
3659.283524179,tag,2,0.741664
3682.950192080,waypoint,3,0.626999
3683.016858750,tag,3,0.626607
3709.050193442,waypoint,4,0.499422
3709.066860109,tag,4,0.499422
3737.016861567,waypoint,5,0.362352
3737.100194904,tag,5,0.361942
3764.233529653,waypoint,6,0.229854
3764.233529653,dock,patrol_done,0.229854
3764.283529656,tag,6,0.229854
3794.433531228,waypoint,0,0.082517
3794.433531228,run_ended,20,0.082517
