sim_time,event,value,soc
1135.100059200,run_started,7,0.999608
1164.066727377,waypoint,1,0.862622
1164.100060712,tag,1,0.862231
1188.416728647,waypoint,2,0.746150
1188.500061985,tag,2,0.745756
1211.866729870,waypoint,3,0.632711
1211.900063205,tag,3,0.632711
1237.616731213,waypoint,4,0.506318
1237.650064548,tag,4,0.506318
1265.516732668,waypoint,5,0.369638
1265.600066006,tag,5,0.369234
1292.050067385,waypoint,6,0.240317
1292.050067385,dock,patrol_done,0.240317
1292.100067388,tag,6,0.240317
1322.350068965,waypoint,0,0.092671
1322.350068965,run_ended,7,0.092671
