sim_time,event,value,soc
759.300039600,run_started,5,0.999609
788.266707777,waypoint,1,0.862604
788.333374448,tag,1,0.862213
812.600042380,waypoint,2,0.746116
812.633375715,tag,2,0.746116
836.150043608,waypoint,3,0.632307
836.200043611,tag,3,0.631915
862.450044980,waypoint,4,0.504035
862.483378315,tag,4,0.504035
890.333379767,waypoint,5,0.367431
890.366713102,tag,5,0.367431
916.650047807,waypoint,6,0.238836
916.666714474,dock,patrol_done,0.238836
916.716714477,tag,6,0.238445
946.833382714,waypoint,0,0.091658
946.833382714,run_ended,5,0.091658
