sim_time,event,value,soc
187.800009794,run_started,2,0.999608
217.283344665,waypoint,1,0.860648
217.333344668,tag,1,0.860252
241.316679252,waypoint,2,0.745240
241.433345925,tag,2,0.744848
264.366680454,waypoint,3,0.633493
264.383347121,tag,3,0.633493
290.116681797,waypoint,4,0.507102
290.150015132,tag,4,0.507102
318.050016587,waypoint,5,0.370403
318.216683262,tag,5,0.369595
345.000017993,waypoint,6,0.239116
345.000017993,dock,patrol_done,0.239116
345.116684665,tag,6,0.238718
375.016686225,waypoint,0,0.092691
375.016686225,run_ended,2,0.092691
