sim_time,event,value,soc
1316.100068639,run_started,8,0.999604
1345.533403508,waypoint,1,0.860491
1345.533403508,tag,1,0.860491
1369.550071427,waypoint,2,0.745652
1369.633404765,tag,2,0.745256
1393.333406001,waypoint,3,0.630585
1393.350072668,tag,3,0.630585
1418.900074001,waypoint,4,0.504788
1418.933407336,tag,4,0.504788
1446.883408794,waypoint,5,0.367760
1446.966742131,tag,5,0.367364
1452.850075772,recovery,enter,0.335609
1452.850075772,recovery_enter,ClearGlobalCostmap-Context,0.335609
1452.850075772,recovery_exit,ClearGlobalCostmap-Context,0.335609
1452.866742439,recovery_enter,ClearLocalCostmap-Context,0.335609
1452.866742439,recovery_exit,ClearLocalCostmap-Context,0.335609
1452.900075774,recovery_enter,Spin,0.335055
1455.066742554,recovery_exit,Spin,0.325226
1455.066742554,recovery,exit,0.325226
1459.883409472,recovery,enter,0.300108
1459.883409472,recovery_enter,ClearGlobalCostmap-Context,0.300108
1459.883409472,recovery_exit,ClearGlobalCostmap-Context,0.300108
1459.933409474,recovery_enter,ClearLocalCostmap-Context,0.299588
1459.933409474,recovery_exit,ClearLocalCostmap-Context,0.299588
1459.966742809,recovery_enter,Wait,0.299588
1465.033409740,recovery_exit,Wait,0.279310
1465.033409740,recovery,exit,0.279310
1481.100077245,waypoint,6,0.205026
1481.100077245,dock,patrol_done,0.205026
1481.116743912,tag,6,0.205026
1511.266745485,waypoint,0,0.058237
1511.266745485,run_ended,8,0.058237
