sim_time,event,value,soc
0.100000005,run_started,1,0.999609
30.000001564,waypoint,1,0.858500
30.183334907,tag,1,0.858106
54.000002816,waypoint,2,0.744069
54.100002821,tag,2,0.743283
77.833337392,waypoint,3,0.628751
77.950004065,tag,3,0.628358
88.733337961,recovery,enter,0.572411
88.733337961,recovery_enter,ClearGlobalCostmap-Context,0.572411
88.733337961,recovery_exit,ClearGlobalCostmap-Context,0.572411
88.766671296,recovery_enter,ClearLocalCostmap-Context,0.572411
88.766671296,recovery_exit,ClearLocalCostmap-Context,0.572411
88.800004631,recovery_enter,ClearLocalCostmap-Subtree,0.571865
88.800004631,recovery_exit,ClearLocalCostmap-Subtree,0.571865
88.800004631,recovery_enter,ClearGlobalCostmap-Subtree,0.571865
88.800004631,recovery_exit,ClearGlobalCostmap-Subtree,0.571865
88.800004631,recovery,exit,0.571865
103.883338751,waypoint,4,0.501671
103.916672086,tag,4,0.501275
131.750006871,waypoint,5,0.364891
131.816673541,tag,5,0.364499
157.850008232,waypoint,6,0.237236
157.850008232,dock,patrol_done,0.237236
157.900008235,tag,6,0.236840
187.750009791,waypoint,0,0.091303
187.750009791,run_ended,1,0.091303
