sim_time,event,value,soc
1697.800088547,run_started,10,0.999604
1726.750090057,waypoint,1,0.862591
1726.783423392,tag,1,0.862591
1750.933424651,waypoint,2,0.746921
1750.966757986,tag,2,0.746921
1774.600092552,waypoint,3,0.632238
1774.633425887,tag,3,0.632238
1800.466760568,waypoint,4,0.505908
1800.533427238,tag,4,0.505512
1828.200095348,waypoint,5,0.370191
1828.216762015,tag,5,0.369794
1854.183430036,waypoint,6,0.242966
1854.183430036,dock,patrol_done,0.242966
1854.233430039,tag,6,0.242570
1884.133431598,waypoint,0,0.096550
1884.133431598,run_ended,10,0.096550
