sim_time,event,value,soc
1511.300078820,run_started,9,0.999607
1540.300080332,waypoint,1,0.862305
1540.383413670,tag,1,0.862305
1564.283414917,waypoint,2,0.747755
1564.550081597,tag,2,0.746541
1587.800082810,waypoint,3,0.633432
1587.850082812,tag,3,0.633432
1613.266750805,waypoint,4,0.508644
1613.416750812,tag,4,0.507847
1641.466752275,waypoint,5,0.370849
1641.583418948,tag,5,0.370456
1667.683420309,waypoint,6,0.242616
1667.683420309,dock,patrol_done,0.242616
1667.733420312,tag,6,0.242220
1697.783421879,waypoint,0,0.095737
1697.783421879,run_ended,9,0.095737
